state,F7,F3,P7,O1,O2,P8,AF4
unfocussed,3974.186698717949,5054.483173076924,4338.729967948719,4299.975961538462,4059.6193910256416,4206.101762820514,4143.577724358975
unfocussed,3972.467948717949,5050.460737179488,4328.485576923077,4299.711538461539,4055.348557692308,4196.955128205129,4123.5536858974365
unfocussed,3980.845352564103,5052.968750000001,4329.0985576923085,4289.427083333334,4057.267628205129,4195.957532051282,4130.616987179487
unfocussed,3976.2219551282055,5048.661858974359,4331.542467948719,4281.3661858974365,4064.3629807692314,4200.761217948719,4140.092147435898
unfocussed,3980.160256410257,5044.3349358974365,4322.315705128206,4311.927083333334,4084.4911858974365,4197.39983974359,4123.741987179487
unfocussed,3958.9543269230776,5040.997596153847,4314.6474358974365,4286.83092948718,4051.670673076924,4195.400641025642,4127.491987179487
unfocussed,3982.632211538462,5047.291666666667,4329.362980769231,4304.01842948718,4066.2860576923085,4197.407852564103,4127.439903846154
unfocussed,3997.51201923077,5045.853365384616,4333.129006410257,4322.992788461539,4052.0112179487187,4197.912660256411,4127.335737179487
unfocussed,3999.9719551282055,5051.690705128206,4335.000000000001,4324.475160256411,4056.7467948717954,4192.135416666667,4122.588141025642
unfocussed,3981.6666666666674,5049.747596153847,4335.653044871796,4311.037660256411,4049.0785256410263,4195.196314102564,4130.625000000001
unfocussed,3975.392628205129,5048.561698717949,4339.8557692307695,4310.765224358975,4059.282852564103,4195.236378205129,4124.43108974359
unfocussed,3959.455128205129,5046.410256410257,4336.1057692307695,4304.679487179487,4033.9623397435903,4196.814903846154,4122.319711538462
unfocussed,3961.7067307692314,5041.117788461539,4327.319711538462,4301.782852564103,4017.4198717948725,4189.050480769231,4124.270833333334
unfocussed,3958.4535256410263,5041.919070512821,4323.886217948719,4304.907852564103,4025.0600961538466,4192.732371794872,4134.086538461539
unfocussed,3973.13701923077,5039.106570512821,4335.633012820514,4322.439903846154,4057.3597756410263,4209.106570512821,4143.505608974359
unfocussed,3978.0008012820517,5043.509615384616,4338.930288461539,4293.052884615385,4038.133012820513,4204.459134615385,4143.874198717949
unfocussed,3995.1842948717954,5050.156250000001,4343.305288461539,4309.967948717949,4057.427884615385,4210.592948717949,4145.260416666667
unfocussed,3979.0905448717954,5048.505608974359,4340.016025641026,4307.964743589744,4031.3942307692314,4204.350961538462,4140.024038461539
unfocussed,3972.483974358975,5044.459134615386,4331.085737179488,4308.108974358975,3995.905448717949,4194.507211538462,4124.887820512821
unfocussed,3983.6137820512827,5051.065705128206,4338.104967948719,4317.059294871796,3998.970352564103,4202.163461538462,4131.694711538462
unfocussed,3981.057692307693,5056.826923076924,4342.952724358975,4321.041666666667,4001.0336538461543,4210.7411858974365,4139.358974358975
unfocussed,3980.9174679487187,5050.392628205129,4332.003205128206,4331.101762820514,3995.2524038461543,4213.489583333334,4135.749198717949
unfocussed,3986.382211538462,5060.424679487181,4349.703525641026,4321.486378205129,3980.540865384616,4228.385416666667,4152.063301282052
unfocussed,4018.092948717949,5065.412660256411,4358.689903846154,4334.162660256411,4011.7948717948725,4239.451121794872,4155.196314102564
unfocussed,3988.3253205128212,5062.836538461539,4355.733173076924,4305.965544871796,3975.3125000000005,4222.960737179487,4159.038461538462
unfocussed,4009.499198717949,5061.694711538462,4358.409455128206,4329.547275641026,4036.0937500000005,4225.448717948719,4162.916666666667
unfocussed,3967.584134615385,5057.808493589744,4338.673878205129,4291.694711538462,4013.6618589743593,4207.564102564103,4151.434294871796
unfocussed,3998.713942307693,5066.017628205129,4345.564903846154,4344.443108974359,4074.28685897436,4218.886217948719,4158.2411858974365
unfocussed,3989.8157051282055,5064.134615384616,4340.809294871796,4323.609775641026,4045.677083333334,4215.120192307693,4151.009615384616
unfocussed,3978.3253205128212,5055.388621794872,4325.769230769231,4292.011217948719,4044.571314102565,4199.298878205129,4136.526442307693
unfocussed,3989.8717948717954,5056.470352564103,4328.229166666667,4290.556891025642,4044.851762820513,4201.546474358975,4146.193910256411
unfocussed,4011.6065705128212,5064.318910256411,4346.718750000001,4312.163461538462,4059.0424679487187,4216.550480769231,4157.411858974359
unfocussed,4002.139423076924,5069.527243589744,4349.731570512821,4307.363782051282,4068.1730769230776,4216.025641025642,4154.95592948718
unfocussed,3993.4174679487187,5071.518429487181,4339.242788461539,4288.505608974359,4061.20592948718,4209.827724358975,4146.101762820514
unfocussed,3988.1049679487187,5067.155448717949,4337.2235576923085,4296.085737179488,4032.4479166666674,4210.58092948718,4143.349358974359
unfocussed,3994.3669871794878,5064.639423076924,4343.465544871796,4308.7860576923085,4032.451923076924,4214.455128205129,4148.129006410257
unfocussed,3992.04326923077,5069.531250000001,4350.436698717949,4285.0120192307695,4056.3461538461543,4219.266826923077,4153.1610576923085
unfocussed,3980.620993589744,5065.9495192307695,4344.651442307692,4261.229967948719,4056.8469551282055,4212.900641025642,4149.755608974359
unfocussed,3981.939102564103,5052.560096153847,4342.359775641026,4262.45592948718,4056.1979166666674,4211.542467948719,4145.769230769231
unfocussed,3992.259615384616,5054.190705128206,4344.234775641026,4279.062500000001,4046.1498397435903,4216.201923076924,4149.318910256411
unfocussed,3975.7732371794878,5052.323717948719,4333.854166666667,4316.125801282052,4043.39342948718,4206.494391025642,4138.858173076924
unfocussed,3961.185897435898,5054.799679487181,4334.499198717949,4316.430288461539,4043.2972756410263,4209.318910256411,4148.994391025642
unfocussed,3962.5721153846157,5056.193910256411,4335.885416666667,4313.70592948718,4044.8517628205136,4210.11217948718,4150.937500000001
unfocussed,3961.089743589744,5053.481570512821,4338.385416666667,4309.835737179487,4059.4471153846157,4207.463942307693,4151.402243589744
unfocussed,3985.833333333334,5064.034455128206,4355.829326923077,4330.953525641026,4062.1794871794878,4223.39342948718,4157.383814102564
unfocussed,3980.0320512820517,5056.7548076923085,4345.705128205129,4307.0432692307695,4055.8092948717954,4215.825320512821,4147.29967948718
unfocussed,3994.7315705128212,5061.959134615386,4352.8245192307695,4335.901442307693,4028.2612179487187,4228.613782051282,4167.155448717949
unfocussed,3978.557692307693,5065.4286858974365,4356.470352564103,4332.3557692307695,4019.2067307692314,4226.526442307693,4168.197115384616
unfocussed,3993.405448717949,5066.83092948718,4351.718750000001,4355.008012820514,4059.5793269230776,4222.656250000001,4156.790865384616
unfocussed,3965.01201923077,5054.867788461539,4343.826121794872,4316.426282051282,4051.7948717948725,4207.059294871796,4151.221955128206
unfocussed,3972.9847756410263,5054.851762820514,4351.963141025642,4322.592147435898,4046.694711538462,4213.068910256411,4146.818910256411
unfocussed,3973.060897435898,5051.2099358974365,4343.661858974359,4312.580128205129,4048.133012820513,4206.081730769231,4141.266025641026
unfocussed,3952.8725961538466,5041.626602564103,4326.302083333334,4299.979967948719,4013.557692307693,4196.338141025642,4136.141826923077
unfocussed,3959.483173076924,5046.005608974359,4336.013621794872,4302.632211538462,4018.2251602564106,4212.884615384616,4145.713141025642
unfocussed,3973.2411858974365,5044.8036858974365,4332.908653846154,4314.831730769231,4025.296474358975,4203.609775641026,4138.23717948718
unfocussed,3970.7972756410263,5045.236378205129,4332.395833333334,4314.555288461539,4018.874198717949,4200.701121794872,4133.814102564103
unfocussed,3974.0945512820517,5038.790064102564,4326.883012820514,4304.242788461539,4034.2948717948725,4198.221153846154,4125.196314102564
unfocussed,3962.624198717949,5036.4423076923085,4329.375000000001,4306.614583333334,4030.092147435898,4197.071314102564,4134.362980769231
unfocussed,3964.3950320512827,5038.597756410257,4328.6298076923085,4319.222756410257,4015.3806089743593,4202.027243589744,4139.975961538462
unfocussed,3967.6442307692314,5036.346153846154,4329.943910256411,4311.618589743591,4020.2524038461543,4202.532051282052,4142.992788461539
unfocussed,3973.5657051282055,5028.301282051283,4323.441506410257,4298.585737179487,4023.2812500000005,4197.784455128206,4131.939102564103
unfocussed,3985.661057692308,5035.516826923077,4325.833333333334,4306.374198717949,4027.9887820512827,4199.346955128206,4134.362980769231
unfocussed,3977.223557692308,5041.438301282052,4333.465544871796,4317.435897435898,4062.4599358974365,4202.443910256411,4140.709134615385
unfocussed,3965.7892628205136,5040.372596153847,4333.86217948718,4313.088942307693,4066.4503205128212,4202.636217948719,4141.121794871796
unfocussed,3965.432692307693,5035.396634615385,4325.05608974359,4311.734775641026,3998.9222756410263,4197.988782051282,4133.229166666667
unfocussed,3986.490384615385,5041.378205128206,4336.506410256411,4337.596153846154,4036.478365384616,4204.427083333334,4140.180288461539
unfocussed,3998.1129807692314,5045.212339743591,4344.170673076924,4344.403044871796,4043.870192307693,4207.127403846154,4146.330128205129
unfocussed,3973.7419871794878,5031.017628205129,4323.529647435898,4288.108974358975,3983.285256410257,4184.154647435898,4144.431089743591
unfocussed,3954.995993589744,5032.031250000001,4324.33092948718,4281.037660256411,3973.786057692308,4194.286858974359,4149.935897435898
unfocussed,3953.285256410257,5035.745192307693,4326.943108974359,4280.592948717949,4011.722756410257,4193.6298076923085,4146.718750000001
unfocussed,3979.2347756410263,5039.859775641026,4340.825320512821,4291.826923076924,4020.8373397435903,4195.096153846154,4146.83092948718
unfocussed,3990.7532051282055,5038.277243589744,4337.776442307693,4303.725961538462,4025.004006410257,4200.376602564103,4143.185096153847
unfocussed,4000.63701923077,5038.505608974359,4330.861378205129,4297.371794871796,4021.722756410257,4206.137820512821,4135.188301282052
unfocussed,3993.5817307692314,5044.146634615386,4337.495993589744,4305.753205128206,4004.0785256410263,4214.01842948718,4149.695512820514
unfocussed,3967.2475961538466,5050.100160256411,4337.083333333334,4169.158653846154,4012.423878205129,4210.384615384616,4158.305288461539
unfocussed,3978.4294871794878,5059.134615384616,4347.628205128206,4318.377403846154,4025.9575320512827,4213.842147435898,4172.163461538462
unfocussed,3971.5024038461543,5056.097756410257,4339.79967948718,4346.606570512821,4029.535256410257,4202.431891025642,4134.987980769231
unfocussed,3987.495993589744,5055.108173076924,4340.58092948718,4345.456730769231,4020.8293269230776,4212.015224358975,4138.505608974359
unfocussed,3991.9070512820517,5056.5224358974365,4342.576121794872,4330.548878205129,4023.910256410257,4211.1298076923085,4143.653846153847
unfocussed,3993.677884615385,5057.604166666667,4342.792467948719,4331.310096153847,4018.3133012820517,4210.3485576923085,4151.185897435898
unfocussed,3997.584134615385,5060.136217948719,4345.072115384616,4335.58092948718,4049.7475961538466,4212.283653846154,4149.054487179488
unfocussed,3999.4150641025644,5061.0777243589755,4345.200320512821,4337.564102564103,4045.0480769230776,4208.441506410257,4146.586538461539
unfocussed,3989.9118589743593,5060.448717948719,4343.012820512821,4328.493589743591,4058.6137820512827,4206.927083333334,4140.352564102564
unfocussed,3978.822115384616,5060.592948717949,4340.905448717949,4330.316506410257,4055.1442307692314,4205.977564102564,4142.568108974359
unfocussed,3974.2067307692314,5058.766025641026,4338.157051282052,4322.439903846154,4044.639423076924,4209.6995192307695,4142.231570512821
unfocussed,3979.1386217948725,5030.104166666667,4336.778846153847,4295.645032051282,4037.6722756410263,4202.263621794872,4141.338141025642
unfocussed,3992.29967948718,5081.173878205129,4341.810897435898,4311.682692307693,4041.2820512820517,4201.614583333334,4136.702724358975
unfocussed,3968.561698717949,5043.125000000001,4332.868589743591,4307.944711538462,4041.6626602564106,4194.831730769231,4139.246794871796
unfocussed,3989.6594551282055,5046.895032051283,4342.099358974359,4324.01842948718,4035.7131410256416,4206.438301282052,4144.33092948718
unfocussed,3976.6947115384623,5041.5224358974365,4339.559294871796,4303.802083333334,4043.86217948718,4197.467948717949,4135.592948717949
unfocussed,3955.817307692308,5049.455128205129,4340.26842948718,4280.384615384616,4047.8685897435903,4202.079326923077,4141.790865384616
unfocussed,3947.2155448717954,5054.379006410257,4337.3798076923085,4303.365384615385,4034.3189102564106,4206.177884615385,4143.6298076923085
unfocussed,3970.504807692308,5056.490384615386,4345.516826923077,4318.249198717949,4023.149038461539,4213.417467948719,4152.676282051282
unfocussed,3985.0761217948725,5054.110576923077,4342.011217948719,4325.136217948719,4040.8373397435903,4201.542467948719,4145.921474358975
unfocussed,3967.5320512820517,5049.679487179488,4334.054487179487,4313.389423076924,4035.6169871794878,4190.821314102564,4133.008814102564
unfocussed,3966.714743589744,5050.336538461539,4341.578525641026,4290.388621794872,4043.54967948718,4200.120192307693,4139.863782051282
unfocussed,3967.592147435898,5044.835737179488,4343.481570512821,4292.331730769231,4049.4350961538466,4206.1057692307695,4138.068910256411
unfocussed,3975.0280448717954,5050.745192307693,4342.127403846154,4308.750000000001,4069.0905448717954,4209.695512820514,4141.979166666667
unfocussed,3949.282852564103,5051.422275641026,4334.691506410257,4277.24358974359,4000.0881410256416,4200.841346153847,4139.587339743591
unfocussed,3954.098557692308,5049.419070512821,4333.581730769231,4283.401442307693,3995.4567307692314,4197.632211538462,4140.665064102564
unfocussed,3978.4094551282055,5047.840544871796,4339.5432692307695,4309.711538461539,4008.725961538462,4208.305288461539,4135.432692307693
unfocussed,3953.9262820512827,5043.173076923077,4327.596153846154,4285.084134615385,3998.7940705128212,4190.392628205129,4125.977564102564
unfocussed,3954.338942307693,5050.488782051283,4334.559294871796,4286.586538461539,4020.7411858974365,4199.138621794872,4135.600961538462
unfocussed,3967.2035256410263,5050.284455128206,4337.047275641026,4304.006410256411,4012.652243589744,4203.056891025642,4140.072115384616
unfocussed,3956.694711538462,5037.568108974359,4323.2932692307695,4303.729967948719,3972.66826923077,4184.583333333334,4131.514423076924
unfocussed,3966.722756410257,5045.492788461539,4334.415064102564,4302.171474358975,4027.816506410257,4199.258814102564,4146.782852564103
